year,sp,id,sex,marked,lifespan,cop,tbl,abl,thorl,thorw,fwl,hwl
2013,CS,mdby,Female,2013-7-17,0,0,44.16333526,36.29757926,5.702286438,2.278185963,34.14396753,32.2854132
2013,CS,mfr,Female,2013-7-17,0,0,43.50568041,35.64949967,5.504226945,2.086083141,33.96728032,32.86139769
2013,CS,mfw,Female,2013-7-18,0,0,42.19802848,34.59499227,5.241345882,2.321587631,33.17693922,32.02129632
2013,CS,mgdb,Female,2013-7-17,0,0,42.40553638,34.94848437,5.107491015,2.090418765,32.97469483,31.70679199
2013,CS,mgg,Female,2013-7-17,0,0,42.80876972,35.06461087,5.112761973,2.085214934,31.69068907,30.74540293
2013,CS,mgm,Female,2013-7-17,0,0,45.03760815,37.23252277,5.276981798,2.251100028,34.75576578,33.42003006
2013,CS,mgr,Female,2013-7-18,0,0,43.60978144,36.29625723,5.505830483,2.106812765,34.23280136,32.76314433
2013,CS,mlbc,Female,2013-7-17,0,0,41.69042932,33.88357159,5.404255319,2.046538665,33.16638403,31.93792463
2013,CS,mlbf,Female,2013-7-18,0,0,43.85508462,36.564113,5.364782972,2.171151236,33.35801438,32.20718782
2013,CS,mlbu,Female,2013-7-17,0,0,44.05401228,36.21479105,5.638659161,2.225108784,32.75538783,31.34562645
2013,CS,mlbw,Female,2013-7-17,0,0,42.85410625,34.71256219,5.732295554,2.082282065,33.43225385,32.02954303
2013,CS,mlby,Female,2013-7-18,0,0,43.55756196,36.06086098,5.354140226,2.021388575,32.1039489,30.27216749
2013,CS,mmc,Female,2013-7-17,0,0,43.88909951,36.26910761,5.347583573,2.267430347,34.41808812,33.06722896
2013,CS,mmdb,Female,2013-7-17,0,0,42.91497801,35.57554335,4.962010501,2.255720558,32.94362934,31.46562328
2013,CS,mmp,Female,2013-7-17,3,0,44.50891437,36.28979606,5.666329356,2.149041497,34.26462285,32.68543055
2013,CS,mmv,Female,2013-7-17,0,0,42.16699754,34.88378818,5.341485018,2.174068331,31.68024369,30.3708529
2013,CS,mmy,Female,2013-7-18,2,0,44.61165868,36.51585168,5.419354013,2.085106383,33.10069686,31.65469804
2013,CS,mog,Female,2013-7-18,0,0,40.30011901,32.85685788,5.042732738,2.042553191,31.04307198,29.91551995
2013,CS,mos,Female,2013-7-17,0,0,43.06408733,35.81215137,5.073877034,2.021276596,32.68494631,31.52974168
2013,CS,mpdb,Female,2013-7-17,0,0,43.04899459,35.43575343,5.276981798,2.256924358,32.29225927,31.09376978
2013,CS,mpo,Female,2013-7-17,0,0,42.52916875,35.07153654,5.256869441,2.119345458,33.16760496,31.98475426
2013,CS,mrdb,Female,2013-7-17,0,0,41.23775317,34.13488145,4.982404531,1.940374206,30.67250742,29.62519683
2013,CS,mrg,Female,2013-7-18,0,0,40.24083226,32.95180782,5.11174364,1.85106383,31.78129893,30.1348549
2013,CS,msg,Female,2013-6-17,0,0,44.54411702,36.57694346,5.440571562,2.085540554,33.71031103,32.5811023
2013,CS,msv,Female,2013-6-15,0,1,44.24900221,36.02737755,5.571137547,2.170629914,33.68542871,32.10289488
2013,CS,muc,Female,2013-6-17,0,0,42.77855747,34.25191605,5.724946403,2.107349875,34.39350636,32.60374534
2013,CS,mwlb,Female,2013-6-15,0,1,43.95471249,35.91070864,5.860958751,2.021388575,33.26543883,31.63832593
2013,CS,mwm,Female,2013-6-17,0,0,42.44734176,34.66545148,5.180053676,1.919144219,32.49377004,31.23841112
2013,CS,mws,Female,2013-6-15,0,1,42.40660924,34.53207876,5.215544201,2.021724474,32.46360289,31.20233133
2013,CS,myc,Female,2013-6-15,5,1,43.36846668,35.62099294,5.362757411,2.304167893,33.08918835,31.2768631
2013,CS,odbc,Female,2013-6-15,35,1,43.71667391,35.09703293,5.81411934,2.245663796,33.74021154,32.42311664
2013,CS,odbv,Female,2013-6-17,0,0,44.1449524,35.98058553,5.640866537,2.022284183,34.35055652,32.96662283
2013,CS,ofw,Female,2013-6-10,0,1,43.48110114,34.75015918,5.675549363,2.234447785,34.20639056,32.57534227
2013,CS,ogg,Female,2013-6-10,0,0,43.35825681,34.89616623,6.279732357,2.142923968,33.84177126,32.32845277
2013,CS,ogp,Female,2013-6-19,0,0,42.74501975,34.93804255,5.744680851,2.149883928,32.50240871,30.78355859
2013,CS,ogs,Female,2013-6-10,0,0,42.23794933,34.72419299,5.134012133,1.981581098,33.11543243,31.45571794
2013,CS,olbg,Female,2013-6-19,0,0,45.3969864,36.6454388,5.833668532,2.198089627,33.98045468,32.57051114
2013,CS,olblb,Female,2013-6-19,0,0,43.10671903,35.28093293,5.406935171,2.149041497,32.97663115,31.35766095
2013,CS,olby,Female,2013-6-19,1,0,44.39887722,35.34417211,5.716598025,2.022060318,32.29464511,30.63330593
2013,CS,ooo,Female,2013-6-8,0,1,44.06387602,35.42563414,5.724827791,2.25622222,34.73605473,33.18218473
2013,CS,oor,Female,2013-6-19,0,1,43.27793466,34.6856086,5.852456314,2.007793778,33.79751191,32.04426989
2013,CS,oup,Female,2013-6-19,0,0,41.51281934,33.6861194,5.404632254,2.044325472,33.24720841,31.8828175
2013,CS,ouu,Female,2013-6-24,0,1,41.17386866,33.24546212,5.322424523,2.154091142,33.17996115,31.74649341
2013,CS,ouv,Female,2013-6-24,0,0,42.2116131,34.68983045,5.222526685,1.830281972,33.15116924,31.58135879
2013,CS,ows,Female,2013-6-19,0,0,42.94503103,34.93521781,5.681488529,2.085540554,32.82565787,31.16496961
2013,CS,oyo,Female,2013-6-19,0,0,40.7888378,32.95860745,5.534532932,2.131485921,33.0039138,31.77720834
2013,CS,pcdb,Female,2013-6-24,0,0,44.30688485,36.33799633,5.428201262,1.851186105,33.92067059,32.45399212
2013,CS,pcr,Female,2013-6-20,0,0,38.91202505,31.49728228,4.343813863,1.979180913,34.11113208,32.52433637
2013,CS,pcw,Female,2013-6-24,4,0,43.87638506,35.53528459,5.5746305,2.042996406,34.65488184,33.00105946
2013,CS,pfo,Female,2013-6-8,0,0,44.47266596,36.22486484,5.621895049,2.261733152,33.5370851,32.13404354
2013,CS,pfy,Female,2013-6-20,0,0,45.38298371,37.02142944,5.811004063,2.021724474,33.17814554,31.78236895
2013,CS,pmo,Female,2013-6-20,0,0,44.21677945,36.03826371,5.434910542,2.089010674,34.15466455,32.52324351
2013,CS,pmp,Female,2013-6-7,0,0,45.00515035,36.26581234,5.959877923,2.14893617,35.15604095,33.90140892
2013,CS,pmu,Female,2013-7-15,0,0,44.22223088,36.04265367,5.671958934,2.129361022,34.03574158,32.61883015
2013,CS,pmv,Female,2013-7-3,0,0,43.61764919,35.13201514,5.842353284,2.321587631,34.6506996,33.13602847
2013,CS,podb,Female,2013-6-19,0,0,43.37181203,34.98629364,5.740818244,1.960335519,33.87685347,32.43082614
2013,CS,pof,Female,2013-6-7,10,1,42.66500735,34.16062635,5.579379029,2.110247905,35.30843503,33.88826581
2013,CS,pop,Female,2013-7-15,0,0,45.36890686,36.76069949,5.790401198,2.195204453,34.41052904,33.11285302
2013,CS,ppr,Female,2013-6-19,17,0,42.80876972,34.74478508,5.556492049,1.894692499,31.81129142,30.49316535
2013,CS,pru,Female,2013-6-7,1,1,43.53835147,35.76179935,5.314934501,2.267430347,34.4704346,32.94570045
2013,CS,pwo,Female,2013-7-12,0,0,45.78723404,37.76625112,5.767370479,2.298266318,34.7239346,33.32394453
2013,CS,pws,Female,2013-7-12,5,0,40.2564212,33.04258059,5.02416073,2.106812765,31.08440647,29.54908935
2013,CS,pww,Female,2013-6-11,0,1,44.56394026,36.42941543,5.943639014,2.278185963,34.37060358,32.95974782
2013,CS,pym,Female,2013-7-12,0,0,44.66938556,36.39852847,5.638297872,2.371553156,34.26106258,32.69627555
2013,CS,pys,Female,2013-6-17,0,1,43.97386462,36.02964551,5.583596554,2.065583813,34.04966642,32.44772209
2013,CS,rcf,Female,2013-7-12,5,1,44.05499362,36.0055325,5.637013101,2.172506089,33.84532007,32.48311227
2013,CS,rcm,Female,2013-6-17,0,1,45.32202568,36.96068654,5.744680851,2.108101598,34.39453931,33.04973318
2013,CS,rcs,Female,2013-7-12,0,0,45.56036594,36.90343191,5.788641881,2.338200102,34.92867935,33.42203053
2013,CS,rcv,Female,2013-7-12,0,0,42.13282259,34.74812689,5.281783654,2.063939457,32.8423668,31.65790279
2013,CS,rdbs,Female,2013-7-12,8,0,43.81347558,35.88051698,5.383357148,2.350076812,32.92034964,31.74743708
2013,CS,rdbu,Female,2013-7-12,0,0,42.44938935,34.65957447,5.504226945,2.446901016,33.23787679,31.66054873
2013,CS,rfc,Female,2013-6-17,0,0,42.87247241,35.25534483,5.53228313,2.25622222,33.79738855,32.58704163
2013,CS,rgg,Female,2013-7-12,0,0,43.39499797,35.58365452,5.536005035,2.263433816,33.97145446,32.45794209
2013,CS,rlbo,Female,2013-6-17,0,0,41.95749536,34.25701066,5.218017329,1.872340426,32.68548312,31.32575745
2013,CS,rlbr,Female,2013-7-12,0,1,42.85721184,35.10969037,5.341103627,2.113249072,33.39448105,32.29664959
2013,CS,rmg,Female,2013-6-20,0,0,43.25885638,35.12930908,5.617665985,1.851552882,32.80350132,32.82422565
2013,CS,rmr,Female,2013-6-20,0,1,43.93173951,36.21124706,5.32021266,2.13286597,33.49683224,32.05016517
2013,CS,rms,Female,2013-7-3,0,0,41.49643148,33.87685739,4.990348312,1.835838583,32.28389643,30.91271717
2013,CS,rog,Female,2013-6-28,0,0,42.04410907,34.63923884,5.085150894,2.032443955,31.90936151,31.86914045
2013,CS,ros,Female,2013-7-9,0,0,42.01456989,34.5555562,4.943593098,2.109067707,32.4781787,31.03071375
2013,CS,rpy,Female,2013-7-12,3,0,43.54880498,35.41663041,5.498631461,2.051509619,32.56734451,31.42854613
2013,CS,rrlb,Female,2013-6-18,0,1,42.94934745,34.49488057,5.753539269,2.000452642,33.0549428,31.48751569
2013,CS,rrm,Female,2013-6-17,0,0,44.72454297,35.61765677,6.212911686,2.235663039,32.92886939,31.294916
2013,CS,rsf,Female,2013-6-11,0,0,44.44927323,36.56805608,5.293940265,1.855460662,33.89403716,32.39542607
2013,CS,rsw,Female,2013-6-18,1,0,41.4076719,33.09717232,5.470113044,2.170629914,32.47900006,31.39120993
2013,CS,rum,Female,2013-7-12,0,1,44.35076144,36.28979606,5.554658647,2.206312192,33.47976169,32.21728141
2013,CS,ruo,Female,2013-6-11,0,0,43.03289718,35.12881939,5.427575752,1.93909062,33.19921261,32.04236984
2013,CS,rwlb,Female,2013-7-12,0,0,45.78921138,37.10775544,5.875461705,2.248584888,34.75881076,33.21182039
2013,CS,rwm,Female,2013-6-18,1,1,42.20713007,34.66422392,5.340806971,1.941890078,32.53922591,31.07447984
2013,CS,rvu,Female,2013-6-28,3,0,40.91757108,33.19282594,5.343137397,2.25622222,32.41121535,30.85705892
2013,CS,rvw,Female,2013-7-12,3,1,43.51339012,35.74610559,5.4681265,2.235663039,32.7852719,31.19980201
2013,CS,rylb,Female,2013-6-18,0,0,41.51316284,33.88255619,5.146341882,1.957446809,33.33366883,31.92993936
2013,CS,ryv,Female,2013-7-7,0,1,43.89857234,35.81913472,5.703556506,2.191902461,33.83163128,32.20859245
2013,CS,scr,Female,2013-7-6,0,0,42.59694028,35.149168,5.213156737,2.042553191,32.63739938,31.33527181
2013,CS,scv,Female,2013-7-9,0,0,46.26074563,38.17052705,5.681488529,2.299447844,34.67181813,33.22093918
2013,CS,sdbo,Female,2013-7-7,0,0,44.31933279,35.53192126,6.042703025,2.178644447,33.42363423,31.80719277
2013,CS,sdbr,Female,2013-7-9,0,0,43.25536624,35.47421739,5.405176668,2.06481661,33.48748641,32.16921235
2013,CS,sdbv,Female,2013-6-18,0,0,44.42426834,36.06591345,5.801336073,2.148409457,34.23780997,32.93431196
2013,CS,sff,Female,2013-7-6,0,0,41.60698004,34.04548525,5.305087798,1.961605204,32.70971396,31.4126213
2013,CS,sfg,Female,2013-7-7,2,0,42.11122073,34.49526772,5.55421039,2.06481661,32.16357082,30.89072916
2013,CS,sflb,Female,2013-7-7,0,0,44.1353991,36.36102984,5.387181943,2.032443955,33.88681556,32.54931799
2013,CS,sfp,Female,2013-6-18,0,1,42.65976548,34.64091161,5.538825471,1.919144219,33.71063146,32.433941
2013,CS,sgg,Female,2013-7-3,0,0,43.98362282,37.0951818,5.511665065,2.217772568,34.17566938,32.84980198
2013,CS,sglb,Female,2013-6-18,0,1,43.44932995,35.30485484,5.703556506,2.127765955,34.23836467,32.57045206
2013,CS,sgm,Female,2013-6-18,0,1,43.44814218,35.80853592,5.62104949,2.046538665,34.27648622,32.80307222
2013,CS,sgs,Female,2013-7-6,0,1,44.08759132,36.11450654,5.5997882,2.320027161,34.85782684,33.14759576
2013,CS,sgw,Female,2013-7-9,0,0,44.6064832,36.48685557,5.68228526,2.100680008,33.40962503,31.79082184
2013,CS,slbf,Female,2013-6-18,0,1,41.32835645,33.32134989,5.385038711,1.760308833,32.11018282,30.93217427
2013,CS,smr,Female,2013-6-18,0,1,41.82795823,33.75150182,5.618028601,2.024074212,34.94025899,33.55263452
2013,CS,sodb,Female,2013-7-6,0,0,42.77040836,35.13979068,5.383987795,2.085540554,33.67556134,31.88277116
2013,CS,sof,Female,2013-7-7,0,0,41.91664323,33.98784167,5.456150566,2.04974355,33.61025868,31.77414841
2013,CS,sow,Female,2013-7-6,0,0,42.89805469,35.36170213,5.246698071,2.129361022,32.87719299,31.19069061
2013,CS,spc,Female,2013-7-9,0,0,43.91695525,36.40948394,5.193625302,2.34197241,32.87664348,31.65679467
2013,CS,spdb,Female,2013-7-9,0,0,44.462898,36.47697823,5.187694811,2.134457226,32.77309374,31.36197956
2013,CS,splb,Female,2013-6-18,0,0,41.7022145,33.7686387,5.5997882,1.957562439,31.9408476,32.01621021
2013,CS,spy,Female,2013-7-5,4,0,42.51451966,34.47523566,5.684077496,2.216445386,33.43747014,32.10170439
2013,CS,srdb,Female,2013-7-7,0,0,43.00235815,34.92031283,5.53780374,2.192418725,32.06763201,30.83600435
2013,CS,sru,Female,2013-7-5,0,0,42.83004619,34.9614934,5.198852469,1.936170213,33.11935501,31.37962677
2013,CS,ssc,Female,2013-7-5,0,0,42.78177436,35.18514054,5.461789571,1.873428117,33.76710885,31.98299774
2013,CS,ssg,Female,2013-7-6,0,0,45.46132926,37.01594483,5.684834049,2.341295776,35.46898382,33.89579894
2013,CS,sslb,Female,2013-7-7,0,0,42.56493987,34.75563012,5.405762899,2.023067516,32.38523196,31.17307954
2013,CS,sso,Female,2013-7-5,0,0,44.89192293,36.66705694,5.470113044,2.255419508,33.94053388,32.23211266
2013,CS,ssp,Female,2013-7-5,2,0,44.21768551,36.10819464,5.613554701,2.278185963,34.35768579,32.93873345
2013,CS,ssr,Female,2013-7-11,1,0,42.97769643,35.35339278,5.450173495,2.15566673,32.73750049,31.53770039
2013,CS,sulb,Female,2013-7-11,9,0,43.998503,35.45651958,5.834483277,2.092042307,33.61456595,32.00932299
2013,CS,suo,Female,2013-7-7,0,0,42.47661194,34.72507297,5.563616204,2.462392555,31.96844457,30.34240466
2013,CS,swdb,Female,2013-7-7,0,0,44.34246738,36.0212766,5.612707886,2.176877543,33.94962263,32.46438473
2013,CS,swlb,Female,2013-7-3,0,0,43.51388949,35.45651958,5.45183445,2.144824379,33.88118662,32.43429427
2013,CS,svp,Female,2013-7-3,0,0,43.82142556,35.77309534,5.491381782,2.000452642,33.83694321,32.43078828
2013,CS,svu,Female,2013-7-7,0,0,43.06661016,35.38361842,5.446850066,2.170629914,32.64798966,31.26895223
2013,CS,swu,Female,2013-7-7,0,0,43.85108448,35.91520243,5.427575752,2.261733152,33.4149593,31.82040675
2013,CS,swv,Female,2013-7-7,0,0,43.57883642,35.79184452,5.404632254,2.300333591,33.21475269,31.54770294
2013,CS,syg,Female,2013-7-5,0,0,44.25826504,36.04898332,5.723760172,2.045321705,33.86271957,32.39674918
2013,CS,sym,Female,2013-7-7,0,0,43.65456091,35.40917135,5.787859791,2.193554078,32.98650763,31.50429258
2013,CS,syy,Female,2013-7-6,0,0,43.67582958,35.62394122,5.475076249,2.107349875,34.61225636,32.96454552
2013,CS,ucg,Female,2013-7-9,0,0,42.95749423,34.87380081,5.640264611,1.963104682,32.209349,30.69655913
2013,CS,ucs,Female,2013-7-3,0,0,42.99407773,35.47461299,5.618471766,2.108101598,34.12411558,32.39845033
2013,CS,udbf,Female,2013-7-7,0,0,43.38573865,35.55971011,5.347583573,2.149041497,33.0292482,31.56596447
2013,CS,udbp,Female,2013-7-3,0,0,42.89450881,34.78934212,5.59833287,2.095933678,34.11706006,32.40539045
2013,CS,udbw,Female,2013-7-11,2,0,42.28624781,34.61553044,5.265000988,2.321587631,33.04995289,31.78384392
2013,CS,ufdb,Female,2013-7-9,3,0,42.427922,34.79624452,5.43249449,2.090418765,30.71182664,29.78038619
2013,CS,ufp,Female,2013-7-11,0,1,43.2533097,35.47808382,5.618471766,2.110247905,33.63869573,32.15455194
2013,CS,ugdb,Female,2013-7-3,1,0,42.44537938,35.06057618,4.990348312,1.979752649,33.16332546,32.02202753
2013,CS,ugf,Female,2013-7-5,1,0,41.820111,34.15566978,5.31714856,1.958949469,31.75171829,30.41151985
2013,CS,ugo,Female,2013-7-11,0,0,42.27814301,34.46887969,5.46825068,2.051509619,31.71716265,29.8898388
2013,CS,ulbdb,Female,2013-7-11,0,1,41.95764102,34.32234094,5.216281923,2.001809955,32.4580999,31.0708157
2013,CS,ulbs,Female,2013-7-3,1,0,43.88008888,35.96515717,5.64215043,1.874273663,32.51109376,31.1319968
2013,CS,umc,Female,2013-7-11,0,0,41.92113573,34.15275381,5.409320796,2.266631605,32.58230186,30.88963611
2013,CS,umm,Female,2013-7-3,14,0,42.09038217,34.43016696,5.175507314,1.766470061,32.90256713,31.78519387
2013,CS,umr,Female,2013-7-5,0,0,42.59638765,34.74634854,5.446808511,1.829910931,31.48577614,30.09779721
2013,CS,ums,Female,2013-7-11,0,1,43.58905694,35.31326534,5.70534206,2.200148149,32.55245743,31.39422205
2013,CS,uoc,Female,2013-7-11,0,0,42.85182446,35.06388788,5.490845915,2.29787234,33.81566556,32.24316151
2013,CS,uof,Female,2013-7-11,0,0,44.06695798,36.04647797,5.638338017,2.169482564,33.37709637,31.90999619
2013,CS,uom,Female,2013-7-5,3,0,42.1984415,34.69291658,5.130483905,1.957562439,32.31586272,30.82917559
2013,CS,uos,Female,2013-7-11,0,1,43.45556521,35.60004298,5.32527307,2.055918154,32.66534572,31.30798787
2013,CS,urg,Female,2013-7-11,0,0,42.12579514,35.09635576,5.474042619,2.175317318,32.2756896,30.75407195
2013,CS,urs,Female,2013-7-5,0,0,43.46433056,35.44776633,5.4063072,1.80863579,32.86277465,31.54452734
2013,CS,uru,Female,2013-7-5,0,1,42.01151516,34.04602376,5.380286939,2.022060318,32.39291441,30.66457205
2013,CS,usf,Female,2013-7-5,0,0,43.07212308,35.35422508,5.512650581,2.047975958,33.24484007,31.67494188
2013,CS,usu,Female,2013-7-1,0,0,44.04640234,35.51747063,6.04259065,2.178644447,34.07645209,32.72714419
2013,CS,uup,Female,2013-7-1,0,0,46.31922712,37.27708758,6.276739991,2.06119595,34.70444102,33.18534781
2013,CS,uwf,Female,2013-7-1,2,0,44.32080364,36.20530213,5.763758708,2.117101463,34.01311186,32.38205959
2013,CS,uwg,Female,2013-7-3,0,0,43.76833639,35.68308396,5.621210559,2.042553191,33.64871572,32.03628165
2013,CS,uwlb,Female,2013-7-3,0,0,43.4818039,35.91578223,5.336185483,1.610850488,34.00174797,32.64502921
2013,CS,uvm,Female,2013-7-1,0,0,42.76671959,34.85857088,5.481480405,2.086842525,33.9086347,32.40930922
2013,CS,vco,Female,2013-7-11,0,0,42.38787569,34.67461764,5.538335063,2.070836975,32.74219429,31.56462916
2013,CS,vdbg,Female,2013-7-11,0,0,41.8320869,34.18189567,5.286238615,2.002827336,31.53393315,30.15415719
2013,CS,vff,Female,2013-7-3,0,0,41.68828472,34.21758858,5.106781899,2.06481661,33.09576041,31.64298515
2013,CS,wylb,Female,2013-6-28,15,1,43.39264029,35.11473788,5.587365298,2.086083141,33.25166961,31.89998686
2013,CS,wym,Female,2013-7-6,0,0,43.54067527,35.67130894,5.521143359,2.063829787,33.77417631,32.27407695
2013,CS,yclb,Female,2013-7-6,5,0,44.73110143,36.57865138,5.939257948,2.129361022,33.64643535,32.13295559
2013,CS,ycs,Female,2013-7-5,0,0,43.15536169,35.62312792,5.256395789,2.043107194,33.89971312,32.39383557
2013,CS,ydbdb,Female,2013-7-6,0,0,43.2723172,35.64469298,5.215544201,2.111641834,32.84868962,31.51183213
2013,CS,ydbu,Female,2013-7-15,0,0,43.67253343,35.49845539,5.78973663,2.244151395,33.20118649,31.77066247
2013,CS,yfo,Female,2013-6-28,0,0,44.28561259,36.26852721,5.702286438,1.872461311,33.62008401,32.36131229
2013,CS,yfp,Female,2013-7-15,0,0,41.53257433,33.93809772,5.364403237,1.957909289,31.98077671,30.65536568
2013,CS,yfu,Female,2013-7-15,0,0,43.67949859,36.00368423,5.553354526,2.300333591,34.7339003,33.26187138
2013,CS,ygdb,Female,2013-6-28,0,0,42.73689073,34.78355762,5.301246469,1.821604663,31.69463265,29.98014273
2013,CS,ylbo,Female,2013-7-5,0,0,42.05713525,34.25320464,5.341951126,2.001018301,32.8207879,31.27800231
2013,CS,ylbw,Female,2013-7-15,0,0,42.20953252,34.91086756,5.174195122,1.957909289,32.5953332,31.12465289
2013,CS,ymo,Female,2013-7-6,0,0,42.7024828,35.1869932,5.35735217,2.286516463,32.83132684,31.4431755
2013,CS,ymr,Female,2013-7-15,0,0,42.65002281,35.0774865,5.276767327,2.02675629,33.17061963,31.57267567
2013,CS,yolb,Female,2013-6-28,0,0,43.19559775,35.36172773,5.580312025,2.239001588,33.81839952,32.11347155
2013,CS,yoo,Female,2013-6-28,0,0,42.66984542,34.99758771,5.130483905,2.170212766,32.38194622,30.91231413
2013,CS,cslb,Female,2013-6-12,0,0,45.76655588,36.61949378,5.936322731,1.964833426,34.74431389,33.29725031
2013,CS,cslb,Female,2013-6-12,0,0,45.76655588,36.61949378,5.936322731,1.964833426,34.74431389,33.29725031
