year,sp,id,sex,marked,lifespan,cop,tbl,abl,thorl,thorw,fwl,hwl
2015,CS,lbylb,Female,2015-6-15,0,0,44.25738295,35.47152654,8.828143256,2.904779443,34.28988443,34.34283084
2015,CS,mcc,Female,2015-6-15,0,0,43.07258911,34.68439167,8.403183473,2.413004826,33.53990983,33.35784438
2015,CS,mcf,Female,2015-6-15,0,0,42.93485734,35.15792905,7.811921091,2.375298451,32.59478241,32.66516595
2015,CS,mcy,Female,2015-6-28,0,0,41.47603929,33.30300991,8.17309288,2.4999111,33.02409618,33.07394166
2015,CS,mdbu,Female,2015-6-28,0,0,41.71958344,33.44340869,8.276208619,2.878748624,31.39649903,31.41175387
2015,CS,mgo,Female,2015-6-28,0,0,44.5350182,36.08968758,8.453259673,2.605655745,33.24594869,32.50224579
2015,CS,mlbf,Female,2015-6-28,0,0,41.32296588,33.78690204,7.536093472,2.626035052,32.34050885,32.20987427
2015,CS,mlbw,Female,2015-6-28,0,0,43.15589281,34.47383795,8.682711032,2.225023283,32.20753747,32.10865083
2015,CS,mlby,Female,2015-6-28,0,0,42.8839895,34.57860892,8.320696808,2.422271611,31.98905893,31.85535941
2015,CS,mms,Female,2015-6-28,0,0,41.34120735,33.8675345,7.475476251,2.563356193,32.51818644,32.43846203
2015,CS,mmu,Female,2015-6-28,0,0,41.30408094,33.68687664,7.620133774,2.243671154,31.91181949,31.65132927
2015,CS,mplb,Female,2015-6-15,8,0,42.42138684,33.99637203,8.425014817,2.625438151,32.65136737,32.63413978
2015,CS,mpy,Female,2015-6-15,0,0,41.38746084,33.78655067,7.602413005,2.394179155,33.14187833,33.07383583
2015,CS,myf,Female,2015-7-3,0,0,44.53688934,35.97733469,8.572622979,2.162738125,33.10478368,33.00550546
2015,CS,myr,Female,2015-7-3,0,1,45.57351621,36.53373973,9.046211159,2.71008382,34.44624714,34.47502752
2015,CS,odbf,Female,2015-7-3,0,1,43.51872407,35.53043773,8.062153924,2.318889171,32.83711371,32.64555076
2015,CS,odby,Female,2015-7-3,0,1,43.29300229,35.21369909,8.087926509,2.739022945,32.30512234,32.42907882
2015,CS,ofg,Female,2015-7-3,0,1,42.46844044,34.44531792,8.023186013,2.41309796,32.2523114,31.65316442
2015,CS,ofu,Female,2015-7-2,20,0,42.16665397,34.10304377,8.064545762,2.689505546,32.85502074,32.55621243
2015,CS,ofy,Female,2015-7-18,0,0,41.85891542,33.82114978,8.043793921,2.816446533,31.69829396,31.58466472
2015,CS,ogc,Female,2015-7-18,0,1,39.81292016,32.46623487,7.347896029,2.41337736,29.06890187,29.44032046
2015,CS,ogs,Female,2015-7-18,0,1,42.69428076,35.05462704,7.642236051,2.647955296,33.05325756,33.10117475
2015,CS,ogu,Female,2015-7-18,0,0,44.5004572,36.25206587,8.255452544,2.689505546,33.70812167,33.70762425
2015,CS,olbf,Female,2015-6-12,0,0,42.88603844,34.76892304,8.129006858,3.196173059,32.68662899,32.60903818
2015,CS,olbg,Female,2015-6-12,0,0,42.25261621,33.4324274,8.830171027,2.603589874,32.23473457,32.06126281
2015,CS,olby,Female,2015-6-12,0,0,42.06405046,33.42417238,8.642655152,2.709668953,32.16195072,32.08202946
2015,CS,omr,Female,2015-6-12,1,0,43.51737787,35.0686902,8.448725764,2.646177292,33.46849547,33.03182626
2015,CS,oop,Female,2015-6-12,0,0,41.14947507,33.27412581,7.884277369,2.498031496,31.19271442,31.0936267
2015,CS,orc,Female,2015-6-4,0,0,41.34031835,32.64238845,8.725950385,2.942248751,31.87251503,31.86791762
2015,CS,org,Female,2015-6-4,0,0,41.34196935,32.76907967,8.572936246,2.438675811,29.73906528,29.4976251
2015,CS,oro,Female,2015-7-18,0,0,41.59711286,34.06013462,7.537249174,2.836656507,31.87868724,32.2236157
2015,CS,osc,Female,2015-6-4,1,0,43.94339175,34.60798408,9.336055372,2.752976039,33.57677377,33.42098468
2015,CS,osm,Female,2015-7-18,0,1,42.24375582,34.13042926,8.113919228,2.902620439,33.90940649,33.77063119
2015,CS,osr,Female,2015-6-4,0,0,41.69350605,33.60567691,8.087926509,2.540356447,32.06069977,31.77236051
2015,CS,osv,Female,2015-6-4,0,0,42.92608585,33.80347134,9.123736347,2.652688172,34.14222123,33.89335577
2015,CS,ovg,Female,2015-7-10,0,1,43.24609263,35.01137499,8.234827703,2.413838794,33.44873846,33.1809161
2015,CS,oyy,Female,2015-7-16,0,0,43.47770299,35.3312463,8.149428499,2.604279909,32.70193464,32.7729553
2015,CS,pdbp,Female,2015-7-2,0,0,44.1352722,36.0514351,8.086127339,2.58658454,33.54184447,32.92846287
2015,CS,pdbw,Female,2015-7-10,0,0,44.3665566,35.60967742,8.772241978,2.286004572,34.54776691,34.34735416
2015,CS,pgw,Female,2015-7-2,0,1,43.72895182,35.28894251,8.445542291,2.462716959,33.16215816,33.22310558
2015,CS,plbg,Female,2015-7-2,0,1,40.09010245,32.27967573,7.810515621,2.879370925,31.8156168,31.70274744
2015,CS,plbp,Female,2015-7-2,0,0,42.60911015,34.99000931,7.620751842,2.69350182,30.64686098,30.57541804
2015,CS,plbp,Female,2015-7-2,0,0,40.83198713,33.40160867,7.430992295,2.349602066,30.64686098,30.57541804
2015,CS,pmr,Female,2015-7-2,0,0,41.99955127,34.04557192,7.960481754,2.352933706,31.23023876,31.07424647
2015,CS,poc,Female,2015-7-2,0,1,42.25681568,33.99521632,8.270633308,2.859465752,30.78977013,31.36320591
2015,CS,poy,Female,2015-7-2,0,0,43.932402,35.53413767,8.404461942,2.921695877,34.22957836,34.71041825
2015,CS,prdb,Female,2015-7-16,1,1,41.9829989,34.27737279,7.705727711,2.901769537,31.82626577,31.85695538
2015,CS,prlb,Female,2015-7-16,0,1,41.59743036,34.10169757,7.497320295,2.730505461,31.64525866,31.268106
2015,CS,prw,Female,2015-7-16,9,0,42.56848277,34.78793498,7.789378545,2.625438151,32.00146897,31.98354077
2015,CS,psv,Female,2015-7-2,0,0,42.74765896,34.85647278,7.895296757,2.307171281,32.54350394,32.07245364
2015,CS,pwf,Female,2015-7-16,0,0,43.66807637,35.44219795,8.248230463,2.562568792,33.17435442,32.94978833
2015,CS,pyf,Female,2015-6-12,0,0,40.79141055,34.11598933,6.711281856,2.31337736,32.02127889,31.93623952
2015,CS,pylb,Female,2015-7-16,0,0,41.21250106,33.80356024,7.409436119,2.519193972,31.85275167,31.23805563
2015,CS,rcc,Female,2015-6-12,0,0,39.71057489,31.37548895,8.343548387,2.713385827,31.89912793,31.86888494
2015,CS,rgp,Female,2015-7-2,0,1,40.57658539,32.87223351,7.705727711,2.289530946,30.29376005,30.43216916
2015,CS,rgy,Female,2015-7-16,0,1,43.07429938,34.68192786,8.454635509,2.67002794,32.11518288,32.00532131
2015,CS,rlbdb,Female,2015-7-16,0,1,42.82025654,34.56524426,8.25501651,2.610464821,32.1565257,32.04865591
2015,CS,rlbf,Female,2015-7-16,0,0,42.40105834,34.62883752,7.784776903,2.435644738,33.05414232,32.71867115
2015,CS,rlbw,Female,2015-7-10,0,0,43.90600711,35.67274575,8.233959868,2.479760393,33.91427271,33.9598785
2015,CS,rmr,Female,2015-7-10,0,0,42.54597409,34.71392346,7.832139531,2.334489036,31.96610575,31.59341292
2015,CS,ryv,Female,2015-7-1,0,1,43.09541952,35.45429261,7.641444416,2.603848108,33.90705698,33.88605114
2015,CS,scdb,Female,2015-6-11,0,0,43.22708492,34.66671323,8.584031835,2.857818982,32.89020616,32.83602362
2015,CS,scw,Female,2015-6-11,0,0,41.8988062,33.40836932,8.490487681,2.646177292,33.40429896,33.35679875
2015,CS,sdbf,Female,2015-6-11,0,0,39.01474473,33.02252138,6.047049361,2.796007959,32.94832783,32.85181399
2015,CS,sdbu,Female,2015-6-11,0,0,41.74088985,32.7976632,8.954144442,3.261391923,33.57531115,33.68009483
2015,CS,sdbu,Female,2015-6-11,0,0,41.74088985,32.7976632,8.954144442,3.261391923,33.57531115,33.68009483
2015,CS,sdbw,Female,2015-6-11,0,0,41.87034121,33.65800102,8.212708492,2.391838117,32.80119804,32.66218991
2015,CS,sdby,Female,2015-6-11,0,0,42.30180764,33.8479553,8.46342816,2.662382525,32.84695834,33.19425959
2015,CS,sfo,Female,2015-7-14,0,0,40.93799848,32.92164508,8.029328592,2.286885107,31.43443189,31.57836339
2015,CS,sfr,Female,2015-7-14,0,0,43.47644145,35.34856066,8.128266023,2.88644484,32.9755588,32.89252604
2015,CS,sgf,Female,2015-7-1,0,1,42.20947422,34.33500974,7.874472949,2.434539836,32.06834307,32.36381128
2015,CS,sgg,Female,2015-6-26,0,0,42.19374735,34.33681314,7.85843705,2.624671916,31.92742994,31.8765875
2015,CS,sgu,Female,2015-7-1,0,1,41.6356913,34.07842689,7.562323258,2.232562865,31.34472102,30.95367031
2015,CS,sgw,Female,2015-7-1,0,1,43.1975362,35.17080264,8.026898654,2.375298451,33.4767526,33.36570358
2015,CS,smm,Female,2015-7-15,0,1,40.53864194,33.23818474,7.303005673,2.543180086,30.3521209,30.51870925
2015,CS,smr,Female,2015-6-11,1,0,42.36943951,34.98920921,7.485746338,2.780907628,33.63366353,33.78714969
2015,CS,smv,Female,2015-6-11,0,0,42.82113708,34.30104987,8.550749301,3.031572263,32.58014774,32.7740729
2015,CS,smw,Female,2015-6-11,0,0,42.14345102,34.09962747,8.044712556,2.54000508,33.02441792,32.93649987
2015,CS,smw,Female,2015-6-11,0,0,42.14345102,34.09962747,8.044712556,2.54000508,33.02441792,32.93649987
2015,CS,solb,Female,2015-7-15,0,1,42.59070781,34.69508509,7.895635425,2.645923292,32.49592329,32.35502921
2015,CS,sov,Female,2015-7-15,0,0,41.97363051,34.01619253,7.962086191,2.415324697,31.11453518,31.25585471
2015,CS,sow,Female,2015-7-15,0,0,43.18110236,35.47967149,7.708868851,2.68825671,31.86872407,32.03903141
2015,CS,spf,Female,2015-6-26,0,0,42.02978156,34.27884176,7.751176869,2.921082042,31.48041233,31.58809584
2015,CS,spg,Female,2015-6-26,0,0,41.72110744,33.92215308,7.811921091,2.458619084,33.04979045,32.89438236
2015,CS,splb,Female,2015-6-26,0,0,42.52716959,34.52668699,8.006781814,2.447388028,31.92651554,32.07961434
2015,CS,spm,Female,2015-6-26,0,0,41.95267971,33.44345949,8.509440352,2.518927271,31.66265558,31.30172509
2015,CS,spo,Female,2015-6-26,11,0,42.74095335,34.10629498,8.636017272,2.328723224,32.73146008,32.3845356
2015,CS,spv,Female,2015-6-26,0,0,40.0989332,34.23845991,5.864135128,2.138781644,33.09528829,33.62163873
2015,CS,src,Female,2015-7-11,0,1,41.99647786,34.82088308,7.175637118,2.775747185,32.23551562,32.13735077
2015,CS,srdb,Female,2015-7-11,0,1,41.96374143,34.25607908,7.728748624,2.518927271,31.90507366,31.59724409
2015,CS,srg,Female,2015-7-11,0,1,41.30497841,34.08335027,7.23978918,2.527715689,32.09157565,32.05908898
2015,CS,sry,Female,2015-6-26,0,0,42.7355897,34.90498688,7.835801372,1.968618237,33.33272585,33.17592287
2015,CS,sry,Female,2015-6-26,0,0,42.61187029,34.52604352,8.085932605,2.900533401,33.33272585,33.17592287
2015,CS,ssr,Female,2015-6-26,0,0,43.56182796,34.48431124,9.084069935,2.691169249,32.48333757,31.94475277
2015,CS,suf,Female,2015-6-26,0,0,42.66680213,33.37830836,9.292210651,2.455702311,31.31309584,30.5393722
2015,CS,sur,Female,2015-6-26,2,1,42.20675641,33.8673948,8.33978918,2.778003556,33.05567056,32.74381932
2015,CS,sur,Female,2015-6-26,2,1,42.20675641,33.8673948,8.33978918,2.778003556,33.05567056,32.74381932
2015,CS,swm,Female,2015-6-26,2,0,40.50812802,32.48785878,8.043459487,1.926170519,30.85086784,30.80541021
2015,CS,svp,Female,2015-6-26,0,0,42.49476759,34.05251884,8.445516891,1.802281771,31.36550885,31.40251672
2015,CS,swr,Female,2015-7-15,0,0,42.56777157,34.31126069,8.26480823,2.522038777,32.82994031,33.15014182
2015,CS,svs,Female,2015-6-26,0,0,42.29069088,34.22808822,8.085712471,2.119316739,32.41801922,32.28777199
2015,CS,svw,Female,2015-6-25,0,0,41.55975785,33.40881805,8.150944035,2.585458471,33.14914063,33.11449073
2015,CS,syg,Female,2015-6-26,0,0,42.66062992,34.10085514,8.573355347,1.958805351,33.16191474,33.49279062
2015,CS,syg,Female,2015-6-26,0,0,42.66062992,34.10085514,8.573355347,1.958805351,33.16191474,33.49279062
2015,CS,syp,Female,2015-7-11,0,1,42.71530353,34.78525104,7.952429938,2.772838879,32.20749725,32.05189442
2015,CS,syu,Female,2015-7-14,0,1,41.19152908,33.65867412,7.535615105,2.861345356,32.96705613,32.90305224
2015,CS,uclb,Female,2015-7-14,8,0,42.35562188,34.58806198,7.768296503,2.438675811,32.61172636,32.51301753
2015,CS,ucm,Female,2015-7-11,0,1,44.35070273,36.1672424,8.212793159,2.774130048,33.41285878,33.4690331
2015,CS,ucw,Female,2015-6-26,0,0,43.8162391,35.00976209,8.809647786,2.645838625,32.46138769,32.29565659
2015,CS,udbg,Female,2015-6-26,0,0,42.4502032,34.14699856,8.31983744,2.392210651,31.31954746,31.33446787
2015,CS,ufc,Female,2015-6-26,2,0,42.82113708,34.92571332,7.895436458,2.667339768,32.63532935,32.69204978
2015,CS,ufc,Female,2015-6-26,2,0,42.41961307,34.87084921,7.569579206,2.074769283,32.63532935,32.69204978
2015,CS,ufs,Female,2015-6-25,0,0,43.47654729,35.45530438,8.023969181,2.837600542,33.79170265,33.66797054
2015,CS,ufw,Female,2015-6-25,0,1,42.77834222,34.6353611,8.163711794,2.394179155,32.84077555,32.67834857
2015,CS,ugf,Female,2015-6-26,0,0,45.215185,36.17406231,9.060464821,2.773160613,33.36750275,33.10516256
2015,CS,ugf,Female,2015-6-26,0,0,45.06464313,36.20087207,8.912192024,2.017953603,33.36750275,33.10516256
2015,CS,ugp,Female,2015-6-25,0,0,43.11775464,34.80736601,8.332749132,3.132744899,32.20125942,32.01015367
2015,CS,ugr,Female,2015-6-25,0,1,42.04324359,34.39877233,7.646134959,2.716027432,34.44501947,34.08522564
2015,CS,ugs,Female,2015-6-25,0,0,41.3826687,33.9978537,7.388667344,2.583727034,32.19371137,32.24147828
2015,CS,ugw,Female,2015-7-11,15,1,42.22771569,34.3325671,7.895182457,3.346748793,32.12020574,32.21981204
2015,CS,ugy,Female,2015-7-11,0,1,41.5509017,33.86715773,7.683777834,2.500897468,31.56987554,31.59615613
2015,CS,ulbf,Female,2015-6-25,3,0,42.01591737,34.03705021,7.980552028,2.667763102,31.94586826,31.92003852
2015,CS,ulblb,Female,2015-6-25,3,0,42.2311701,33.62393531,8.620701041,2.562568792,32.50212302,32.53609771
2015,CS,ulbw,Female,2015-6-25,1,0,41.65729405,32.9989586,8.660909322,2.456159512,32.13344552,31.86728685
2015,CS,ulby,Female,2015-6-25,3,0,43.20561341,35.28652951,7.921128609,2.709668953,33.21906697,33.37704682
2015,CS,umc,Female,2015-6-26,0,0,42.44309965,34.27018457,8.17498095,2.688921345,32.72922699,32.72868936
2015,CS,umr,Female,2015-6-25,0,0,41.57150114,34.84204978,6.735805605,2.583727034,32.75762213,32.62823216
2015,CS,umw,Female,2015-6-25,0,1,42.06809754,34.38735077,7.683545,2.604881043,33.26583905,32.81734823
2015,CS,umy,Female,2015-6-25,3,0,43.40788672,35.45338667,7.959131318,2.310663788,33.24414529,33.07823851
2015,CS,uoc,Female,2015-6-25,3,0,41.12806282,33.2022606,7.938900178,2.244568622,32.99717213,32.84837228
2015,CS,uor,Female,2015-7-11,0,1,42.37692405,35.49737956,6.880353061,2.526030819,32.74307849,32.33140081
2015,CS,upo,Female,2015-7-11,10,0,44.93979341,37.26504953,7.695169757,3.323444247,35.49080306,35.74714249
2015,CS,urg,Female,2015-6-25,0,0,41.74268902,32.98164423,8.763656761,2.373033613,31.3240983,31.34210905
2015,CS,urp,Female,2015-6-25,0,0,43.68859961,34.92876556,8.768025569,2.625438151,33.932402,33.6274257
2015,CS,uslb,Female,2015-7-14,0,1,42.82318601,34.79492846,8.02846499,2.541414783,32.30496359,32.36971467
2015,CS,uso,Female,2015-7-14,0,1,41.74334942,34.14426806,7.599115232,2.286885107,32.53879646,32.65250191
2015,CS,usv,Female,2015-7-15,0,0,41.34097028,33.82631445,7.514660063,2.201439336,31.31480611,31.03123995
2015,CS,uuo,Female,2015-7-14,0,1,42.05979172,34.31335196,7.747045127,2.245267124,32.05229659,31.78429219
2015,CS,uus,Female,2015-7-1,0,0,42.93810854,34.47315638,8.466789434,2.053170773,33.05341207,33.05257599
2015,CS,uwp,Female,2015-6-25,3,0,42.3982728,33.97310135,8.425654051,2.478765558,32.91292439,32.80665905
2015,CS,uwr,Female,2015-7-15,0,0,42.54513166,34.31165439,8.234531369,2.470709508,32.12592075,32.17051901
2015,CS,uvs,Female,2015-7-15,0,0,43.29155448,35.01946914,8.277156888,2.646177292,31.9191601,32.13343282
2015,CS,uww,Female,2015-7-1,0,1,41.42390568,33.52977733,7.895893658,2.518927271,32.61073364,32.65427356
2015,CS,uvy,Female,2015-7-1,0,1,43.75343747,35.1163407,8.637676742,2.497671662,34.1564368,34.250254
2015,CS,uwy,Female,2015-7-11,0,0,42.69459402,34.45992719,8.235183304,2.582423165,31.4663407,31.20511176
2015,CS,uym,Female,2015-7-14,0,0,42.95926679,34.83730421,8.128706291,2.455431378,32.75987639,32.54247735
2015,CS,vdbf,Female,2015-7-14,0,1,41.76192109,33.67624249,8.085682838,2.264837863,31.42887351,31.37150749
2015,CS,vfg,Female,2015-7-14,0,1,44.87791466,36.36455846,8.525455084,2.26493523,33.77733045,33.80005715
2015,CS,vfr,Female,2015-6-25,6,1,41.48780798,34.16454576,7.323710947,2.667005334,32.25755017,32.06878334
2015,CS,wfu,Female,2015-7-7,0,1,42.82051901,35.09699433,7.726111252,2.628850224,32.77037296,32.71954746
2015,CS,vgg,Female,2015-6-29,1,0,42.76749217,34.51380916,8.276428753,3.543954788,32.18734866,32.47803319
2015,CS,wlbdb,Female,2015-7-7,0,1,42.48310897,34.62926086,7.854673609,2.43500127,32.35834815,32.30378037
2015,CS,wlblb,Female,2015-7-7,0,1,42.33532724,34.37526458,7.980721361,2.563356193,33.57235204,33.31010922
2015,CS,vlbv,Female,2015-7-23,0,0,43.13173313,35.71827534,7.414270595,2.603848108,32.98694861,33.22461477
2015,CS,wmp,Female,2015-7-23,0,1,44.02700449,35.98669884,8.050474134,3.00686648,33.54061256,33.50723266
2015,CS,wog,Female,2015-7-23,0,0,43.62984506,35.41332656,8.220561341,2.96522733,32.71939717,32.91274236
2015,CS,vom,Female,2015-7-23,0,1,42.76115909,34.92692405,7.835801372,2.774130048,33.11926806,33.06737575
2015,CS,woo,Female,2015-6-29,0,0,41.95381424,34.15197697,7.810972822,2.625014817,32.90260774,32.93767674
2015,CS,wop,Female,2015-6-29,0,0,41.08463297,33.10473288,7.980103294,2.194915756,29.96166921,29.69924858
2015,CS,wor,Female,2015-6-29,0,0,42.29914063,34.33681314,7.963436627,2.815489798,31.91388748,32.15646643
2015,CS,vov,Female,2015-6-29,0,0,39.97171281,32.45960969,7.514181695,3.02024384,31.57156464,31.51489501
2015,CS,vow,Female,2015-6-29,0,0,41.09611803,33.36256033,7.753517907,2.522038777,31.60934934,31.41020024
2015,CS,voy,Female,2015-6-29,1,0,42.83494624,34.87893912,7.958712217,3.24189315,32.65263314,32.83235331
2015,CS,wplb,Female,2015-6-29,0,0,42.13612734,34.0647278,8.091109982,2.521060875,32.75046355,32.71231267
2015,CS,wpw,Female,2015-7-23,0,0,43.05633731,35.25782745,7.827017187,2.521060875,33.77534078,34.03042291
2015,CS,vpy,Female,2015-7-23,0,1,43.16166709,35.03873508,8.131982897,2.584505969,32.46344298,32.67805012
2015,CS,wrdb,Female,2015-6-29,0,0,42.70585048,34.40059267,8.323791381,3.454326475,32.73445094,32.76489501
2015,CS,wry,Female,2015-6-29,3,1,43.08005249,35.76481246,7.360964355,2.921082042,33.81911142,33.85760943
2015,CS,vsc,Female,2015-6-29,0,0,43.14502582,34.71395309,8.431153162,2.799132165,33.68660147,33.94441411
2015,CS,wsr,Female,2015-6-29,0,0,44.18970451,35.28025569,8.911408856,2.688506477,32.60469054,32.46238041
2015,CS,wuc,Female,2015-6-29,0,0,42.635831,34.84395902,7.792223351,2.794327322,32.5490856,32.56479553
2015,CS,wuf,Female,2015-7-4,0,1,41.43469224,33.56798324,7.875408517,3.310206587,31.62817077,31.7083164
2015,CS,wuo,Female,2015-6-29,0,0,42.12984083,34.04999153,8.087041741,3.154478876,33.40636483,33.57247481
2015,CS,wus,Female,2015-7-23,0,1,41.64352299,34.89573702,6.753009906,2.921082042,32.75729616,32.48272162
2015,CS,wuv,Female,2015-7-23,0,1,40.80943612,32.80842435,8.001464736,2.67002794,31.4438426,31.22900686
2015,CS,vvdb,Female,2015-7-7,0,1,44.32511218,36.02932013,8.297781729,2.518927271,33.51286936,34.08998815
2015,CS,vvf,Female,2015-7-7,0,0,41.59956397,33.94481416,7.665883498,2.518927271,31.73063669,31.6510033
2015,CS,vvlb,Female,2015-7-7,0,1,42.66982474,34.71547286,7.958682584,2.71008382,32.69687368,32.8166201
2015,CS,vvlb,Female,2015-7-7,0,1,42.66982474,34.71547286,7.958682584,2.71008382,32.69687368,32.8166201
2015,CS,wvp,Female,2015-7-23,0,1,43.55905935,35.72861316,7.832139531,2.7334561,32.71134747,32.91160147
2015,CS,wwp,Female,2015-7-4,0,1,44.24498349,35.27243248,8.974710016,2.963639827,33.19632334,33.62014224
2015,CS,wvs,Female,2015-6-29,0,0,42.80513504,34.65875032,8.149428499,2.376712387,32.08658031,32.3485014
2015,CS,vvy,Female,2015-7-4,0,1,42.7992761,34.52436288,8.27837609,2.815887732,34.69142113,34.88785878
2015,CS,vyp,Female,2015-7-7,0,0,42.27547202,34.29566506,7.981225129,2.181813564,32.18761536,31.94088138
2015,CS,ydbp,Female,2015-7-22,0,1,41.04244348,33.08389637,7.958712217,2.627741089,32.1413026,32.44108882
2015,CS,ymc,Female,2015-6-13,0,0,42.97675895,34.75831428,8.223588181,2.794725256,37.04404369,37.22234358
2015,CS,yoo,Female,2015-7-6,0,1,41.53648294,34.10582084,7.452154771,2.095504191,31.51246931,31.45926467